ticker,company_name,industry,market_cap,esg_score,volatility,leverage,profit_margin,roe,current_ratio,asset_turnover,rd_expense_pct,debt_ratio,num_employees,annual_return
PTCT,PTC Therapeutics Inc,Pharmaceutical Preparation Manufacturing,60958.14081,76.98316284,0.5872525517,1.523742293,19.45785587,24.42069822,1.392038768,1.524364573,3.997144168,0.8454752496,43675,177448.0068
ACCL,Acco Group Holdings Ltd,Document Preparation Services,7586.343199,8.054015847,0.3319368731,1.016015746,6.303372269,9.381824752,1.901982242,1.249317685,4.282779966,0.4556565642,22473,122872.1617
HAS,Hasbro Inc,"Doll, Toy, and Game Manufacturing",9723.879527,92.28992316,0.4274294244,1.182161957,17.61837717,19.59467877,2.334928115,1.776598307,3.741555178,0.6015438821,26405,189637.328
EDRY,EuroDry Ltd,Deep Sea Freight Transportation,17039.51456,6.046429543,0.5170886764,1.172695042,3.462655482,10.4550331,1.360089669,1.127973897,2.468239091,0.6363786171,34580,111111.9169
CAAS,China Automotive Systems Inc,Motor Vehicle Steering and Suspension Components (except Spring) Manufacturing,1617.806356,48.4532025,0.2383194393,0.3954692788,12.35789471,19.39970318,2.401618329,1.626798954,4.042413558,0.2306842753,4398,161532.4772
INSG,Inseego Corp,Telephone Apparatus Manufacturing,57241.8524,72.58040865,0.6565267107,1.38030644,15.4963285,24.88771219,1.700828633,1.588726813,3.849096141,0.8043485549,43720,200238.3479
LVRO,Lavoro Ltd,Farm Supplies Merchant Wholesalers,9459.904446,39.93140001,0.5404545061,0.9833615336,12.16427136,20.03806354,2.852879759,1.449874293,2.07120143,0.5445768819,26392,135603.7194
EH,EHang Holdings Ltd,Aircraft Manufacturing,52588.42326,22.50611398,0.8,1.362903969,8.1608617,13.56998595,1.155891565,1.425572617,7.275729893,0.8508076578,42728,139330.0465
HEPS,D Market Elektronik Hizmetler ve Ticaret AS,All Other Miscellaneous Retailers,3079.071627,76.15000518,0.4779128719,0.5474184085,14.6319226,16.1314596,1.915376853,1.391756028,7.140057131,0.3306897573,10828,168720.9208
COO,Cooper Companies Inc,Ophthalmic Goods Manufacturing,65755.41555,78.64517577,0.6593103058,1.554271935,19.30285381,30.69358606,1.700776686,2.04766898,6.197123213,0.87,43896,220759.5506
TSLA,Tesla Inc,Automobile and Light Duty Motor Vehicle Manufacturing,18811.23541,92.34680341,0.4924940115,1.296011756,19.50545783,22.62364394,1.589071783,1.593820489,3.507099332,0.7090408824,35750,232160.2408
AEC,Anfield Energy Inc,Other Metal Ore Mining,14409.90517,38.24034593,0.5644178407,1.088389619,10.35488882,13.62064371,1.55698126,1.415926586,3.277564309,0.6700862111,32115,132405.0705
ANEB,Anebulo Pharmaceuticals Inc,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and",9826.640066,51.11892172,0.5082650178,0.9522284147,12.91479605,19.61846211,2.125800434,1.705329536,5.87349033,0.5512108435,26900,159437.2121
IOBT,IO Biotech Inc,Research and Development in Biotechnology (except Nanobiotechnology),5507.073654,36.94971584,0.3679993869,0.9741143148,11.25352031,17.77384673,1.893635799,1.518626687,5.060894263,0.4386613916,18187,158726.9876
IBG,Innovation Beverage Group Ltd,Distilleries,31340.32844,26.45110036,0.6806368769,1.31902156,6.824380134,11.90596634,1.26700931,1.10855333,5.00448743,0.8045274744,40105,138266.7878
OYSE,Oyster Enterprises II Acquisition Corp,Other Financial Vehicles,8781.959586,75.35226319,0.3279851911,1.020464868,16.53938081,20.64639153,2.075155064,1.460968279,1.430836456,0.5355899852,24553,192519.3297
MRSN,Mersana Therapeutics Inc,Research and Development in Biotechnology (except Nanobiotechnology),700.321392,34.62553266,0.2505600164,0.40602217,9.518644689,11.60157874,2.432586402,1.218681681,5.137128352,0.15,1081,140451.6145
THRY,Thryv Holdings Inc,Advertising Agencies,1941.855525,43.38679476,0.3811203405,0.6272398307,12.26896919,24.32636074,2.104863234,1.495936068,7.263972583,0.2510689891,6035,139830.2666
DWTX,Dogwood Therapeutics Inc,Research and Development in Biotechnology (except Nanobiotechnology),5937.29014,40.9636921,0.4043889277,0.8138312622,10.03428093,13.9231953,1.832355922,1.017245795,1.14362353,0.466294685,19500,149077.3618
OMDA,Omada Health Inc,Software Publishers,10764.63804,71.55346134,0.4604627543,1.052422932,14.82596642,19.30584555,1.550796351,1.175074005,3.043784743,0.5622763893,28130,197198.3173
TSHA,Taysha Gene Therapies Inc,Research and Development in Biotechnology (except Nanobiotechnology),6933.477837,91.86176698,0.4028271547,0.8666894801,21.2735717,25.38761656,2.197675279,2.016426784,4.317607186,0.4332114816,21382,206273.035
ADIL,Adial Pharmaceuticals Inc,Research and Development in Biotechnology (except Nanobiotechnology),32041.5236,67.00885007,0.5406210216,1.495561518,16.89769565,23.01124582,1.373932905,1.506428966,5.645071211,0.8483622913,40168,217449.2489
CFBK,CF Bankshares Inc,Commercial Banking,713.8699255,47.68667701,0.4103295471,0.4867257476,7.209659782,11.24566014,2.04599154,1.143084564,1.172261972,0.1858789078,1343,131213.3212
MCHB,Mechanics Bancorp,Commercial Banking,8816.044061,78.14130636,0.3640246452,1.031946169,18.45633893,24.09892809,1.47634526,1.6798349,7.04604645,0.5316568248,25214,194191.7585
SBFG,SB Financial Group Inc,Commercial Banking,837.5223375,64.45616109,0.3068159327,0.6441770332,14.55794612,20.61471529,2.437646307,2.110243562,0.8040921531,0.15,1771,164871.3338
MRCY,Mercury Systems Inc,Computer Terminal and Other Computer Peripheral Equipment Manufacturing,18465.83893,7.000425355,0.5800126026,1.472073216,4.987790709,13.27596136,1.534670356,1.252179159,6.932672501,0.6772956255,35546,102062.8503
SKYQ,Sky Quarry Inc,Hazardous Waste Collection,6625.443209,10.47069506,0.368400492,0.9258664321,5.059842155,6.286652467,1.264366969,0.4419044715,0.707388169,0.5265253641,20507,138030.8018
AUBN,Auburn National Bancorporation Inc,Commercial Banking,12277.8852,4.753777463,0.5198368694,0.9057550339,4.289390177,7.276519439,1.388955898,1.098913123,1.651424782,0.625052888,29930,108386.2049
MDLZ,Mondelez International Inc,Cookie and Cracker Manufacturing,2631.642494,46.22481629,0.2395314998,0.6510336812,10.91381853,13.15303687,2.116733598,1.080221651,6.502428704,0.2609894341,8698,148088.8284
XNET,Xunlei Ltd,Custom Computer Programming Services,34454.01872,82.75949,0.7478546557,1.444876471,15.72322462,21.75196463,1.457337721,1.547412671,6.951233279,0.8175008165,41206,201504.2078
HRZN,Horizon Technology Finance Corp,Other Financial Vehicles,25902.4439,31.99523377,0.4501146077,1.39808289,7.767385573,9.615454184,1.553354362,0.8462702566,7.86699372,0.7279858028,38853,101518.5401
BRID,Bridgford Foods Corp,Meat Processed from Carcasses,14947.15364,39.03185813,0.4974343005,1.31696062,9.294208493,11.57672122,1.514395543,1.117958565,1.367861213,0.7256480198,32601,173512.0036
ALTO,Alto Ingredients Inc,Ethyl Alcohol Manufacturing,6352.491068,91.03823373,0.3377350419,0.986333022,19.14082584,20.59042089,1.432865781,1.566023672,4.448383371,0.5203150854,20231,228109.5768
BIIB,Biogen Inc,Biological Product (except Diagnostic) Manufacturing,14881.16722,83.85344109,0.3873813734,1.282344398,17.65315139,23.47716601,1.462072452,1.544762865,1.078668699,0.6463024922,32547,209745.2383
CGNT,Cognyte Software Ltd,Software Publishers,3177.188369,66.83976313,0.5043838105,0.7626649032,15.85974915,22.32100784,2.50650362,1.514421488,1.673057195,0.2905245629,10499,179129.3079
LI,Li Auto Inc,Automobile and Light Duty Motor Vehicle Manufacturing,20716.58355,27.41357443,0.5660827217,0.9967597571,9.012481405,18.39640675,2.062535828,1.440077564,1.808703934,0.6236105086,36431,134743.8921
RANG,Range Capital Acquisition Corp,Other Financial Vehicles,53712.449,12.58710679,0.6005812657,1.277995151,4.928047022,9.32216387,1.745660919,0.4975618962,0.9754118859,0.7731038463,43197,107433.6371
CGTL,Creative Global Technology Holdings Ltd,Used Merchandise Retailers,26816.04489,2.589823445,0.4904291473,1.257701235,6.130134902,8.007109513,1.792242357,0.6120559815,7.197348544,0.7121736872,39065,139449.3323
HITI,High Tide Inc,Pharmacies and Drug Retailers,3091.773154,11.59405659,0.4488134409,0.6840005418,5.23207457,4.199452221,2.392101349,1.04397103,1.447666385,0.3161045196,10580,128053.5044
SHFS,SHF Holdings Inc,Commercial Banking,11449.757,29.96704792,0.4132564463,1.064437751,10.46497864,10.89411335,1.454132722,1.110269856,5.220056323,0.5913573806,28824,148176.6027
NTLA,Intellia Therapeutics Inc,Research and Development in Biotechnology (except Nanobiotechnology),1572.234528,55.62721629,0.3601156757,0.4856759565,11.59520244,12.02735791,2.316074319,0.9963860981,5.193102984,0.1615034925,4815,162574.7449
ESLT,Elbit Systems Ltd,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufactur",14748.42209,7.336008192,0.4387431944,1.277593445,5.069186289,13.71714965,1.381533482,0.8466409164,1.98983904,0.6519886441,32593,122555.3835
HTCR,HeartCore Enterprises Inc,Software Publishers,12743.12387,14.48655005,0.4597548012,1.344887685,6.630895047,10.82050555,1.391032288,1.029762044,7.988084459,0.6484111429,30563,115284.8311
CASH,Pathward Financial Inc,Savings Institutions and Other Depository Credit Intermediation,787.0119228,18.92698953,0.3713339592,0.5444084642,8.850655631,10.8718881,2.381205752,1.240632823,3.105258299,0.1910114412,1300,150510.67
RIGL,Rigel Pharmaceuticals Inc,Pharmaceutical Preparation Manufacturing,1840.665358,63.56622721,0.3641583285,0.3480934144,14.79892996,16.87913714,2.597363706,1.871798078,7.288207782,0.1555511882,4615,166998.9693
SLSN,Solesence Inc,Toilet Preparation Manufacturing,5283.036623,61.9631901,0.4683310175,0.8110135497,14.3244805,16.62105308,1.941244322,1.709463939,7.612135492,0.4171674482,17589,163428.384
CCII,Cohen Circle Acquisition Corp II,Other Financial Vehicles,5171.878816,55.52580691,0.2763519549,0.7364228754,16.15737421,19.56095087,2.55953365,1.30065994,7.617416107,0.362638733,16892,180222.5053
BZUN,Baozun Inc,Software Publishers,1738.278758,25.79964104,0.2864273725,0.6447642012,6.114471415,13.28613135,2.248895156,1.065146661,6.146281907,0.2622001181,5205,129218.1567
VYGR,Voyager Therapeutics Inc,Research and Development in Biotechnology (except Nanobiotechnology),11834.77465,37.74084943,0.5371448061,1.203181599,9.103560951,12.8344428,1.495472504,0.8474222939,2.40353754,0.6429098639,29270,145246.6006
JDZG,JIADE Ltd,Educational Support Services,10034.56926,10.57228192,0.3837424797,1.211051393,4.964059571,3.614472233,1.529172052,0.5123925983,1.404915139,0.5373411519,27350,140889.3572
LAES,Sealsq Corp,Semiconductor and Related Device Manufacturing,5877.577975,23.41959977,0.5459012356,0.7802635652,5.856961501,15.95973163,2.304307542,1.255417949,4.774137329,0.4176099191,19240,137372.4753
ERII,Energy Recovery Inc,All Other Industrial Machinery Manufacturing,2996.119425,89.87281742,0.15,0.6684094239,17.40164334,19.46148859,2.194590238,1.39964703,3.200293483,0.2866229137,10233,202828.587
ATON,AlphaTON Capital Corp,Commodity Contracts Intermediation,26120.39112,97.9894829,0.4578917486,1.44276824,20.73007618,25.10358549,1.896976533,2.166092736,6.732792589,0.6715314003,38936,185555.2683
FIVE,Five Below Inc,All Other General Merchandise Retailers,54095.78449,65.11829898,0.5720543924,1.410512438,13.88027375,22.58676166,0.6873845195,1.366266695,6.087425395,0.8460220853,43253,190467.1825
QCLS,Q/C Technologies Inc,Software Publishers,4153.676916,91.76550591,0.15,0.7563253323,18.26532143,25.16383461,2.13995324,1.749172841,2.573512221,0.3612069751,14268,185044.2978
AFRI,Forafric Global PLC,Flour Milling,3559.668512,64.63144814,0.2485384739,0.6699961106,12.11088498,15.12329298,1.894880415,0.8434726963,0.6276142527,0.3763227738,12487,162312.5455
TGTX,TG Therapeutics Inc,Pharmaceutical Preparation Manufacturing,13379.40956,4.286452124,0.5610398898,1.103741505,4.448179456,3.643714569,1.365445887,0.7483638845,2.279868192,0.597021877,30907,116266.0288
LOAN,Manhattan Bridge Capital Inc,Other Financial Vehicles,4828.966505,99.67949591,0.3924948083,0.690377619,19.25937631,22.21118125,2.02647583,1.342217994,4.753366882,0.3789328892,16436,204507.167
SWVL,Swvl Holdings Corp,Bus and Other Motor Vehicle Transit Systems,6277.620991,10.79627787,0.5587706609,0.9090512664,7.583042314,8.380162419,2.344047119,1.139533383,1.092481042,0.4029141173,19686,129252.5241
PRTA,Prothena Corporation PLC,Research and Development in Biotechnology (except Nanobiotechnology),18026.65523,68.58153834,0.6868174281,1.211616236,12.77485615,17.35092278,2.382361006,1.30934096,5.437044498,0.664589567,35223,189665.2104
LGO,Largo Inc,Other Metal Ore Mining,750.5420662,26.0307841,0.3183046379,0.331460274,8.222104497,12.43971085,2.392645722,0.8415886888,5.537722136,0.15,1643,138717.7739
VERI,Veritone Inc,Computer Systems Design Services,36097.74927,39.80613018,0.6514220308,1.544351388,12.60114657,16.675412,1.279020329,0.9132302493,1.770454418,0.8401964119,41566,128486.5247
NTNX,Nutanix Inc,Software Publishers,8096.924965,64.9474843,0.4540622386,0.960373987,14.07449772,18.77175582,1.675223327,1.242860293,4.972386756,0.4949382554,23413,207370.3441
IBKR,Interactive Brokers Group Inc,Investment Banking and Securities Intermediation,4528.885818,44.21224758,0.15,0.8888138246,8.458495016,8.998024434,2.314114151,0.9977773998,5.05228571,0.3956879646,15394,147854.5825
XPEL,Xpel Inc,"Automotive Body, Paint, and Interior Repair and Maintenance",6667.111725,25.80405983,0.2906803576,0.7756426641,10.78937264,15.82665549,1.648610623,1.375635504,4.084836098,0.4602726179,21049,153584.0515
AURA,Aura Biosciences Inc,Research and Development in Biotechnology (except Nanobiotechnology),7093.528947,34.1101725,0.4299996628,0.8966787788,11.21887129,19.30420146,2.158891144,1.365522477,7.649343556,0.439864225,21874,108763.2322
ELDN,Eledon Pharmaceuticals Inc,Research and Development in Biotechnology (except Nanobiotechnology),929.4392444,34.81326358,0.3465378541,0.5321400191,11.5260853,15.34292731,2.384259677,1.452305774,1.311223852,0.1698705664,2207,140451.7509
RUSHB,Rush Enterprises Inc,New Car Dealers,44620.50913,95.97306655,0.6496708862,1.419773966,16.78028451,21.58948129,1.545241045,1.352325486,3.549692515,0.8414078101,41976,177335.4677
APM,Aptorum Group Ltd,Research and Development in Biotechnology (except Nanobiotechnology),7797.931336,80.06268858,0.3438151973,0.7732848096,19.27808688,25.38270741,1.470216357,1.183723402,7.121905792,0.4661233882,23129,177643.3844
CLFD,Clearfield Inc,Fiber Optic Cable Manufacturing,12627.41549,46.39632838,0.6230484473,1.183762708,10.79953513,18.31405673,1.602573774,1.472213567,3.397355131,0.6586156381,30576,155493.9319
CRBP,Corbus Pharmaceuticals Holdings Inc,Pharmaceutical Preparation Manufacturing,23245.86929,20.78227111,0.7042854305,1.390934612,7.353182251,8.139649703,1.208054196,1.165001648,3.684797068,0.7120820553,37741,126212.7814
ANPA,Rich Sparkle Holdings Ltd,Commercial Printing (except Screen and Books),2179.014646,81.29059492,0.4105060583,0.6627143279,16.13942349,25.71985019,2.043428744,2.045859244,5.512054103,0.2334141966,7014,199458.5917
PLUT,Plutus Financial Group Ltd,Investment Banking and Securities Intermediation,13097.66546,16.56106469,0.6274573443,1.142649391,8.904565476,13.94914529,1.986747811,0.9374954164,5.491726622,0.6569948227,30831,159973.6499
ATRA,Atara Biotherapeutics Inc,Research and Development in Biotechnology (except Nanobiotechnology),5382.206485,21.8357595,0.3439042212,0.6711718595,8.005666396,11.69284176,2.389733049,0.9757034506,0.6717646883,0.3996536021,17466,116501.9893
BFC,Bank First Corp,Commercial Banking,20499.33931,37.23532579,0.6711070002,1.247422792,11.30791042,19.20920901,1.691751984,1.605224454,3.917730696,0.7270271758,36703,140203.8728
MLGO,MicroAlgo Inc,Custom Computer Programming Services,577.8706768,88.15447139,0.2895758639,0.3781522349,18.33702224,20.45824047,2.148897846,1.397490802,3.001338835,0.15,1261,184323.7029
XWEL,XWELL Inc,Other Personal Care Services,6588.690154,14.04688019,0.4899805219,0.9611195854,6.964469024,11.92349944,2.403249874,1.117251944,5.207714354,0.4776499381,21231,139466.2465
VSEC,VSE Corp,Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers,3599.816743,13.10118509,0.3595246773,0.5584443289,5.545001668,9.944930695,2.029767227,0.8539585556,4.667767368,0.2459629861,12195,120483.6997
SLXN,Silexion Therapeutics Corp,Research and Development in Biotechnology (except Nanobiotechnology),12465.72985,49.90352384,0.4629773888,0.9500518769,15.20373946,17.43812216,1.498991414,1.154028356,5.381462203,0.5502521987,30295,162768.0536
KALU,Kaiser Aluminum Corp,Alumina Refining and Primary Aluminum Production,13043.90208,28.36464357,0.4434458574,1.298764621,7.059606092,11.85344168,1.918274239,0.9133973537,5.403255399,0.6588922098,30437,141718.9878
PAYS,Paysign Inc,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",3174.393697,57.30406622,0.3702575076,0.7494561085,14.21399089,19.90670461,2.208989395,1.686480269,2.41153896,0.3569423478,10880,161000.2034
RMTI,Rockwell Medical Inc,Pharmaceutical Preparation Manufacturing,3157.116432,45.71203178,0.4376532706,0.6604728917,12.42178966,16.36993323,2.003682166,1.321253214,2.348485734,0.2779542177,11017,143837.7073
CENX,Century Aluminum Co,"Other Aluminum Rolling, Drawing, and Extruding",6497.836557,44.06095153,0.3860199149,0.7180039429,13.34067716,20.59726526,1.97766558,1.78423959,3.277117963,0.4603349909,19987,154428.1758
